RowId,Mean(AVERAGE_SPEED_DIFF),Mean(AVERAGE_FREE_FLOW_SPEED),Mean(AVERAGE_TIME_DIFF),Mean(AVERAGE_FREE_FLOW_TIME),Mean(AVERAGE_TEMPERATURE),Mean(AVERAGE_ATMOSP_PRESSURE),Mean(AVERAGE_HUMIDITY),Mean(AVERAGE_WIND_SPEED),Mean(AVERAGE_CLOUDINESS),Mean(AVERAGE_CONFIDENCE),Speed_Diff
193,High,40.325,22.987499999999994,64.68125,25.000000000000004,1015.6875000000002,57.687500000000014,2.312500000000001,0.0,0.9006249999999999,Medium
194,High,40.325,22.987499999999994,64.68125,25.000000000000004,1015.6875000000002,57.687500000000014,2.312500000000001,0.0,0.9006249999999999,None
195,Medium,39.8125,9.662500000000001,66.33125,20.125,1018.0,72.625,1.9374999999999993,0.0,0.886875,None
196,Medium,39.8125,9.662500000000001,66.33125,20.125,1018.0,72.625,1.9374999999999993,0.0,0.886875,Low
197,Medium,39.8125,9.662500000000001,66.33125,20.125,1018.0,72.625,1.9374999999999993,0.0,0.886875,Low
198,Medium,39.8125,9.662500000000001,66.33125,20.125,1018.0,72.625,1.9374999999999993,0.0,0.886875,High
199,Medium,39.8125,9.662500000000001,66.33125,20.125,1018.0,72.625,1.9374999999999993,0.0,0.886875,Medium
200,Medium,39.8125,9.662500000000001,66.33125,20.125,1018.0,72.625,1.9374999999999993,0.0,0.886875,Low
201,Medium,39.8625,13.93125,65.96874999999999,18.8125,1020.4375000000001,79.00000000000001,4.1875,9.250000000000002,0.8837500000000001,Medium
202,Medium,39.8625,13.93125,65.96874999999999,18.8125,1020.4375000000001,79.00000000000001,4.1875,9.250000000000002,0.8837500000000001,Low
203,Medium,39.8625,13.93125,65.96874999999999,18.8125,1020.4375000000001,79.00000000000001,4.1875,9.250000000000002,0.8837500000000001,None
204,Medium,39.8625,13.93125,65.96874999999999,18.8125,1020.4375000000001,79.00000000000001,4.1875,9.250000000000002,0.8837500000000001,None
205,Medium,39.75000000000001,14.024999999999997,65.69375000000001,17.5625,1016.75,95.4375,3.375,75.9375,0.87375,Low
206,Medium,39.75000000000001,14.024999999999997,65.69375000000001,17.5625,1016.75,95.4375,3.375,75.9375,0.87375,Medium
207,Medium,39.75000000000001,14.024999999999997,65.69375000000001,17.5625,1016.75,95.4375,3.375,75.9375,0.87375,High
208,Medium,39.75000000000001,14.024999999999997,65.69375000000001,17.5625,1016.75,95.4375,3.375,75.9375,0.87375,High
209,Medium,39.75000000000001,14.024999999999997,65.69375000000001,17.5625,1016.75,95.4375,3.375,75.9375,0.87375,None
210,Medium,39.75000000000001,14.024999999999997,65.69375000000001,17.5625,1016.75,95.4375,3.375,75.9375,0.87375,None
211,Medium,39.643750000000004,8.931249999999999,66.51874999999998,22.187500000000004,1012.2500000000001,71.375,2.2500000000000004,12.499999999999996,0.88,Medium
212,Medium,39.643750000000004,8.931249999999999,66.51874999999998,22.187500000000004,1012.2500000000001,71.375,2.2500000000000004,12.499999999999996,0.88,High
213,Medium,39.643750000000004,8.931249999999999,66.51874999999998,22.187500000000004,1012.2500000000001,71.375,2.2500000000000004,12.499999999999996,0.88,Medium
214,Medium,39.643750000000004,8.931249999999999,66.51874999999998,22.187500000000004,1012.2500000000001,71.375,2.2500000000000004,12.499999999999996,0.88,None
215,Low,40.6,1.675,65.61249999999998,20.437500000000007,1014.6249999999999,71.00000000000001,2.7500000000000004,0.0,0.8518750000000002,None
216,Low,40.6,1.675,65.61249999999998,20.437500000000007,1014.6249999999999,71.00000000000001,2.7500000000000004,0.0,0.8518750000000002,None
217,Low,40.6,1.675,65.61249999999998,20.437500000000007,1014.6249999999999,71.00000000000001,2.7500000000000004,0.0,0.8518750000000002,None
218,Low,40.6,1.675,65.61249999999998,20.437500000000007,1014.6249999999999,71.00000000000001,2.7500000000000004,0.0,0.8518750000000002,Low
219,Low,39.74999999999999,4.7,68.27499999999999,20.312500000000004,1016.0625000000001,67.625,3.4999999999999996,0.0,0.8637500000000001,Low
220,Low,39.74999999999999,4.7,68.27499999999999,20.312500000000004,1016.0625000000001,67.625,3.4999999999999996,0.0,0.8637500000000001,None
221,Low,39.74999999999999,4.7,68.27499999999999,20.312500000000004,1016.0625000000001,67.625,3.4999999999999996,0.0,0.8637500000000001,None
222,Low,39.74999999999999,4.7,68.27499999999999,20.312500000000004,1016.0625000000001,67.625,3.4999999999999996,0.0,0.8637500000000001,None
223,Low,39.74999999999999,4.7,68.27499999999999,20.312500000000004,1016.0625000000001,67.625,3.4999999999999996,0.0,0.8637500000000001,None
224,Medium,39.8125,14.925000000000004,64.71875,20.374999999999996,1018.5625000000002,78.6875,2.187500000000001,10.625,0.8643749999999999,Medium
225,Medium,39.8125,14.925000000000004,64.71875,20.374999999999996,1018.5625000000002,78.6875,2.187500000000001,10.625,0.8643749999999999,Very_High
226,Medium,39.8125,14.925000000000004,64.71875,20.374999999999996,1018.5625000000002,78.6875,2.187500000000001,10.625,0.8643749999999999,Medium
227,Medium,39.8125,14.925000000000004,64.71875,20.374999999999996,1018.5625000000002,78.6875,2.187500000000001,10.625,0.8643749999999999,Medium
228,Medium,40.059999999999995,12.553333333333333,63.43333333333332,17.2,1018.7999999999998,92.60000000000002,1.8000000000000005,64.99999999999999,0.8420000000000001,None
229,Medium,40.059999999999995,12.553333333333333,63.43333333333332,17.2,1018.7999999999998,92.60000000000002,1.8000000000000005,64.99999999999999,0.8420000000000001,Low
230,Medium,40.059999999999995,12.553333333333333,63.43333333333332,17.2,1018.7999999999998,92.60000000000002,1.8000000000000005,64.99999999999999,0.8420000000000001,High
231,Medium,40.059999999999995,12.553333333333333,63.43333333333332,17.2,1018.7999999999998,92.60000000000002,1.8000000000000005,64.99999999999999,0.8420000000000001,Very_High
232,Medium,40.059999999999995,12.553333333333333,63.43333333333332,17.2,1018.7999999999998,92.60000000000002,1.8000000000000005,64.99999999999999,0.8420000000000001,High
233,Medium,40.059999999999995,12.553333333333333,63.43333333333332,17.2,1018.7999999999998,92.60000000000002,1.8000000000000005,64.99999999999999,0.8420000000000001,High
234,Medium,40.059999999999995,12.553333333333333,63.43333333333332,17.2,1018.7999999999998,92.60000000000002,1.8000000000000005,64.99999999999999,0.8420000000000001,Medium
235,Medium,39.675,12.33125,64.42500000000001,18.812499999999996,1015.1874999999999,91.5625,1.6874999999999998,58.12499999999999,0.8399999999999999,High
236,Medium,39.675,12.33125,64.42500000000001,18.812499999999996,1015.1874999999999,91.5625,1.6874999999999998,58.12499999999999,0.8399999999999999,None
237,Medium,39.675,12.33125,64.42500000000001,18.812499999999996,1015.1874999999999,91.5625,1.6874999999999998,58.12499999999999,0.8399999999999999,Low
238,Medium,39.675,12.33125,64.42500000000001,18.812499999999996,1015.1874999999999,91.5625,1.6874999999999998,58.12499999999999,0.8399999999999999,None
239,Medium,40.199999999999996,9.58125,64.10000000000001,25.812499999999996,1012.9375,53.31250000000001,1.75,0.0,0.8481250000000001,None
240,Medium,40.199999999999996,9.58125,64.10000000000001,25.812499999999996,1012.9375,53.31250000000001,1.75,0.0,0.8481250000000001,None
241,Medium,39.86249999999999,8.562499999999998,63.93124999999999,28.750000000000007,1015.375,37.87499999999999,2.875000000000001,0.0,0.8581249999999999,None
242,Medium,39.86249999999999,8.562499999999998,63.93124999999999,28.750000000000007,1015.375,37.87499999999999,2.875000000000001,0.0,0.8581249999999999,Low
243,Medium,39.86249999999999,8.562499999999998,63.93124999999999,28.750000000000007,1015.375,37.87499999999999,2.875000000000001,0.0,0.8581249999999999,Medium
244,Medium,39.86249999999999,8.562499999999998,63.93124999999999,28.750000000000007,1015.375,37.87499999999999,2.875000000000001,0.0,0.8581249999999999,Medium
245,Medium,39.86249999999999,8.562499999999998,63.93124999999999,28.750000000000007,1015.375,37.87499999999999,2.875000000000001,0.0,0.8581249999999999,Medium
246,Medium,39.86249999999999,8.562499999999998,63.93124999999999,28.750000000000007,1015.375,37.87499999999999,2.875000000000001,0.0,0.8581249999999999,Medium
247,Medium,39.86249999999999,8.562499999999998,63.93124999999999,28.750000000000007,1015.375,37.87499999999999,2.875000000000001,0.0,0.8581249999999999,Medium
248,Medium,39.86249999999999,8.562499999999998,63.93124999999999,28.750000000000007,1015.375,37.87499999999999,2.875000000000001,0.0,0.8581249999999999,None
249,Medium,39.86249999999999,8.562499999999998,63.93124999999999,28.750000000000007,1015.375,37.87499999999999,2.875000000000001,0.0,0.8581249999999999,None
250,Medium,39.86249999999999,8.562499999999998,63.93124999999999,28.750000000000007,1015.375,37.87499999999999,2.875000000000001,0.0,0.8581249999999999,None
251,Low,39.756249999999994,3.00625,64.73125,27.750000000000004,1016.6250000000001,35.1875,3.6875,0.0,0.8293750000000001,None
252,Low,39.86250000000001,4.64375,64.74375,25.812500000000004,1016.3749999999999,45.24999999999999,4.0625,0.0,0.85125,Low
253,Medium,39.86874999999999,19.381250000000005,63.324999999999996,24.375000000000004,1016.5624999999999,59.75000000000001,3.687499999999999,0.0,0.873125,Very_High
254,Medium,39.86874999999999,19.381250000000005,63.324999999999996,24.375000000000004,1016.5624999999999,59.75000000000001,3.687499999999999,0.0,0.873125,Low
255,Medium,39.86874999999999,19.381250000000005,63.324999999999996,24.375000000000004,1016.5624999999999,59.75000000000001,3.687499999999999,0.0,0.873125,High
256,Medium,39.86874999999999,19.381250000000005,63.324999999999996,24.375000000000004,1016.5624999999999,59.75000000000001,3.687499999999999,0.0,0.873125,Medium
257,High,40.30666666666667,26.559999999999995,63.34666666666667,20.066666666666666,1016.4000000000001,80.4,3.933333333333335,24.666666666666664,0.8699999999999999,High
258,High,40.30666666666667,26.559999999999995,63.34666666666667,20.066666666666666,1016.4000000000001,80.4,3.933333333333335,24.666666666666664,0.8699999999999999,None
259,Low,39.34375000000001,3.7437499999999995,64.6375,20.687499999999996,1015.5000000000001,79.68750000000001,2.1875,14.6875,0.8118750000000001,Low
260,Low,39.34375000000001,3.7437499999999995,64.6375,20.687499999999996,1015.5000000000001,79.68750000000001,2.1875,14.6875,0.8118750000000001,Low
261,Low,39.34375000000001,3.7437499999999995,64.6375,20.687499999999996,1015.5000000000001,79.68750000000001,2.1875,14.6875,0.8118750000000001,Low
262,Low,39.34375000000001,3.7437499999999995,64.6375,20.687499999999996,1015.5000000000001,79.68750000000001,2.1875,14.6875,0.8118750000000001,None
263,Low,39.34375000000001,3.7437499999999995,64.6375,20.687499999999996,1015.5000000000001,79.68750000000001,2.1875,14.6875,0.8118750000000001,None
264,Low,39.34375000000001,3.7437499999999995,64.6375,20.687499999999996,1015.5000000000001,79.68750000000001,2.1875,14.6875,0.8118750000000001,Low
265,High,39.71333333333334,16.393333333333334,64.34000000000002,22.533333333333335,1016.6666666666667,67.4666666666667,3.0,0.0,0.864,Very_High
266,High,39.71333333333334,16.393333333333334,64.34000000000002,22.533333333333335,1016.6666666666667,67.4666666666667,3.0,0.0,0.864,High
267,High,40.00714285714286,25.157142857142855,64.17142857142858,18.642857142857142,1017.7857142857142,83.21428571428574,4.071428571428572,19.28571428571429,0.875,Medium
268,High,40.00714285714286,25.157142857142855,64.17142857142858,18.642857142857142,1017.7857142857142,83.21428571428574,4.071428571428572,19.28571428571429,0.875,Very_High
269,High,40.00714285714286,25.157142857142855,64.17142857142858,18.642857142857142,1017.7857142857142,83.21428571428574,4.071428571428572,19.28571428571429,0.875,Medium
270,High,40.00714285714286,25.157142857142855,64.17142857142858,18.642857142857142,1017.7857142857142,83.21428571428574,4.071428571428572,19.28571428571429,0.875,High
271,High,40.00714285714286,25.157142857142855,64.17142857142858,18.642857142857142,1017.7857142857142,83.21428571428574,4.071428571428572,19.28571428571429,0.875,High
272,High,40.00714285714286,25.157142857142855,64.17142857142858,18.642857142857142,1017.7857142857142,83.21428571428574,4.071428571428572,19.28571428571429,0.875,Medium
273,High,40.00714285714286,25.157142857142855,64.17142857142858,18.642857142857142,1017.7857142857142,83.21428571428574,4.071428571428572,19.28571428571429,0.875,None
274,Low,39.83125,4.031249999999999,64.33124999999998,18.750000000000004,1017.8749999999999,91.18750000000003,2.2500000000000004,72.1875,0.8575,Low
275,Low,39.83125,4.031249999999999,64.33124999999998,18.750000000000004,1017.8749999999999,91.18750000000003,2.2500000000000004,72.1875,0.8575,None
276,Low,39.83125,4.031249999999999,64.33124999999998,18.750000000000004,1017.8749999999999,91.18750000000003,2.2500000000000004,72.1875,0.8575,Low
277,Low,39.78000000000001,5.893333333333334,63.90666666666666,20.733333333333334,1019.4666666666666,74.06666666666665,3.0,0.0,0.8593333333333335,Medium
278,Low,39.78000000000001,5.893333333333334,63.90666666666666,20.733333333333334,1019.4666666666666,74.06666666666665,3.0,0.0,0.8593333333333335,Low
279,Low,39.78000000000001,5.893333333333334,63.90666666666666,20.733333333333334,1019.4666666666666,74.06666666666665,3.0,0.0,0.8593333333333335,Medium
280,Low,39.78000000000001,5.893333333333334,63.90666666666666,20.733333333333334,1019.4666666666666,74.06666666666665,3.0,0.0,0.8593333333333335,None
281,Low,39.78000000000001,5.893333333333334,63.90666666666666,20.733333333333334,1019.4666666666666,74.06666666666665,3.0,0.0,0.8593333333333335,None
282,High,39.57500000000001,48.512499999999996,64.14375000000001,20.187500000000004,1021.1875000000001,67.9375,3.4999999999999996,0.0,0.879375,Very_High
283,High,39.57500000000001,48.512499999999996,64.14375000000001,20.187500000000004,1021.1875000000001,67.9375,3.4999999999999996,0.0,0.879375,None
284,High,39.57500000000001,48.512499999999996,64.14375000000001,20.187500000000004,1021.1875000000001,67.9375,3.4999999999999996,0.0,0.879375,None
285,High,39.57500000000001,48.512499999999996,64.14375000000001,20.187500000000004,1021.1875000000001,67.9375,3.4999999999999996,0.0,0.879375,Low
286,Medium,39.85625,17.262499999999996,65.325,18.999999999999996,1021.5000000000001,69.25000000000001,6.062500000000001,7.499999999999999,0.8693749999999999,Medium
287,Medium,39.85625,17.262499999999996,65.325,18.999999999999996,1021.5000000000001,69.25000000000001,6.062500000000001,7.499999999999999,0.8693749999999999,High
288,Medium,39.85625,17.262499999999996,65.325,18.999999999999996,1021.5000000000001,69.25000000000001,6.062500000000001,7.499999999999999,0.8693749999999999,High
289,Medium,39.85625,17.262499999999996,65.325,18.999999999999996,1021.5000000000001,69.25000000000001,6.062500000000001,7.499999999999999,0.8693749999999999,High
290,Medium,39.85625,17.262499999999996,65.325,18.999999999999996,1021.5000000000001,69.25000000000001,6.062500000000001,7.499999999999999,0.8693749999999999,Medium
291,Medium,39.85625,17.262499999999996,65.325,18.999999999999996,1021.5000000000001,69.25000000000001,6.062500000000001,7.499999999999999,0.8693749999999999,None
292,Medium,39.85625,17.262499999999996,65.325,18.999999999999996,1021.5000000000001,69.25000000000001,6.062500000000001,7.499999999999999,0.8693749999999999,None
293,Medium,39.85625,17.262499999999996,65.325,18.999999999999996,1021.5000000000001,69.25000000000001,6.062500000000001,7.499999999999999,0.8693749999999999,Low
294,High,40.08333333333333,14.658333333333331,62.69999999999999,18.916666666666664,1016.0,82.16666666666667,2.7500000000000004,52.08333333333333,0.8599999999999999,None
295,High,40.08333333333333,14.658333333333331,62.69999999999999,18.916666666666664,1016.0,82.16666666666667,2.7500000000000004,52.08333333333333,0.8599999999999999,None
296,High,40.08333333333333,14.658333333333331,62.69999999999999,18.916666666666664,1016.0,82.16666666666667,2.7500000000000004,52.08333333333333,0.8599999999999999,High
297,High,40.08333333333333,14.658333333333331,62.69999999999999,18.916666666666664,1016.0,82.16666666666667,2.7500000000000004,52.08333333333333,0.8599999999999999,Medium
298,High,40.08333333333333,14.658333333333331,62.69999999999999,18.916666666666664,1016.0,82.16666666666667,2.7500000000000004,52.08333333333333,0.8599999999999999,None
299,High,40.08333333333333,14.658333333333331,62.69999999999999,18.916666666666664,1016.0,82.16666666666667,2.7500000000000004,52.08333333333333,0.8599999999999999,None
300,Medium,39.63333333333333,20.493333333333336,63.17333333333333,20.266666666666673,1012.8,78.19999999999999,4.733333333333333,29.66666666666667,0.8659999999999999,Very_High
301,Medium,39.63333333333333,20.493333333333336,63.17333333333333,20.266666666666673,1012.8,78.19999999999999,4.733333333333333,29.66666666666667,0.8659999999999999,High
302,Medium,39.63333333333333,20.493333333333336,63.17333333333333,20.266666666666673,1012.8,78.19999999999999,4.733333333333333,29.66666666666667,0.8659999999999999,Medium
303,Medium,39.63333333333333,20.493333333333336,63.17333333333333,20.266666666666673,1012.8,78.19999999999999,4.733333333333333,29.66666666666667,0.8659999999999999,Medium
304,Medium,39.63333333333333,20.493333333333336,63.17333333333333,20.266666666666673,1012.8,78.19999999999999,4.733333333333333,29.66666666666667,0.8659999999999999,Medium
305,Medium,39.63333333333333,20.493333333333336,63.17333333333333,20.266666666666673,1012.8,78.19999999999999,4.733333333333333,29.66666666666667,0.8659999999999999,None
306,Medium,39.63333333333333,20.493333333333336,63.17333333333333,20.266666666666673,1012.8,78.19999999999999,4.733333333333333,29.66666666666667,0.8659999999999999,None
307,Medium,39.668749999999996,24.04375,64.44375,20.250000000000004,1016.3125,83.43749999999999,1.6874999999999998,70.31250000000001,0.8743749999999998,None
308,Medium,39.668749999999996,24.04375,64.44375,20.250000000000004,1016.3125,83.43749999999999,1.6874999999999998,70.31250000000001,0.8743749999999998,Very_High
309,Medium,39.668749999999996,24.04375,64.44375,20.250000000000004,1016.3125,83.43749999999999,1.6874999999999998,70.31250000000001,0.8743749999999998,High
310,Medium,39.668749999999996,24.04375,64.44375,20.250000000000004,1016.3125,83.43749999999999,1.6874999999999998,70.31250000000001,0.8743749999999998,Medium
311,Medium,39.668749999999996,24.04375,64.44375,20.250000000000004,1016.3125,83.43749999999999,1.6874999999999998,70.31250000000001,0.8743749999999998,None
312,Low,39.912499999999994,2.69375,63.949999999999996,26.812500000000004,1015.5625000000001,69.375,1.4375000000000004,2.5000000000000004,0.8125000000000001,Low
313,Low,39.912499999999994,2.69375,63.949999999999996,26.812500000000004,1015.5625000000001,69.375,1.4375000000000004,2.5000000000000004,0.8125000000000001,Medium
314,Low,39.912499999999994,2.69375,63.949999999999996,26.812500000000004,1015.5625000000001,69.375,1.4375000000000004,2.5000000000000004,0.8125000000000001,Low
315,Low,39.912499999999994,2.69375,63.949999999999996,26.812500000000004,1015.5625000000001,69.375,1.4375000000000004,2.5000000000000004,0.8125000000000001,Low
316,Low,39.912499999999994,2.69375,63.949999999999996,26.812500000000004,1015.5625000000001,69.375,1.4375000000000004,2.5000000000000004,0.8125000000000001,Low
317,Low,39.912499999999994,2.69375,63.949999999999996,26.812500000000004,1015.5625000000001,69.375,1.4375000000000004,2.5000000000000004,0.8125000000000001,Low
318,Low,39.912499999999994,2.69375,63.949999999999996,26.812500000000004,1015.5625000000001,69.375,1.4375000000000004,2.5000000000000004,0.8125000000000001,None
319,Low,40.01875,4.39375,64.35000000000001,29.1875,1016.4375000000002,61.68750000000001,1.6249999999999998,2.5000000000000004,0.835,Medium
320,Low,40.01875,4.39375,64.35000000000001,29.1875,1016.4375000000002,61.68750000000001,1.6249999999999998,2.5000000000000004,0.835,High
321,Low,40.01875,4.39375,64.35000000000001,29.1875,1016.4375000000002,61.68750000000001,1.6249999999999998,2.5000000000000004,0.835,Medium
322,Low,40.01875,4.39375,64.35000000000001,29.1875,1016.4375000000002,61.68750000000001,1.6249999999999998,2.5000000000000004,0.835,None
323,Low,40.01875,4.39375,64.35000000000001,29.1875,1016.4375000000002,61.68750000000001,1.6249999999999998,2.5000000000000004,0.835,None
324,Low,40.01875,4.39375,64.35000000000001,29.1875,1016.4375000000002,61.68750000000001,1.6249999999999998,2.5000000000000004,0.835,None
325,Low,40.01875,4.39375,64.35000000000001,29.1875,1016.4375000000002,61.68750000000001,1.6249999999999998,2.5000000000000004,0.835,None
326,High,39.5875,17.28125,63.16875000000001,26.8125,1016.1875000000001,63.375,2.3125,0.0,0.871875,Medium
327,High,39.5875,17.28125,63.16875000000001,26.8125,1016.1875000000001,63.375,2.3125,0.0,0.871875,High
328,High,39.5875,17.28125,63.16875000000001,26.8125,1016.1875000000001,63.375,2.3125,0.0,0.871875,Medium
329,High,39.5875,17.28125,63.16875000000001,26.8125,1016.1875000000001,63.375,2.3125,0.0,0.871875,Medium
330,High,39.5875,17.28125,63.16875000000001,26.8125,1016.1875000000001,63.375,2.3125,0.0,0.871875,None
331,High,39.5875,17.28125,63.16875000000001,26.8125,1016.1875000000001,63.375,2.3125,0.0,0.871875,None
332,Medium,39.9875,12.531249999999998,63.98124999999998,28.593749999999993,1013.7500000000001,55.187500000000014,2.3125,0.0,0.8718749999999998,None
333,Medium,39.9875,12.531249999999998,63.98124999999998,28.593749999999993,1013.7500000000001,55.187500000000014,2.3125,0.0,0.8718749999999998,None
334,Medium,40.52142857142857,17.00714285714286,63.221428571428575,24.5,1014.4285714285713,62.35714285714285,2.928571428571429,0.0,0.8585714285714287,Medium
335,Medium,40.52142857142857,17.00714285714286,63.221428571428575,24.5,1014.4285714285713,62.35714285714285,2.928571428571429,0.0,0.8585714285714287,High
336,Medium,40.52142857142857,17.00714285714286,63.221428571428575,24.5,1014.4285714285713,62.35714285714285,2.928571428571429,0.0,0.8585714285714287,High
337,Medium,40.52142857142857,17.00714285714286,63.221428571428575,24.5,1014.4285714285713,62.35714285714285,2.928571428571429,0.0,0.8585714285714287,None
338,Medium,39.89374999999999,19.556249999999995,63.893750000000004,20.0625,1018.4999999999999,76.0625,4.500000000000001,25.3125,0.865,High
339,Medium,39.89374999999999,19.556249999999995,63.893750000000004,20.0625,1018.4999999999999,76.0625,4.500000000000001,25.3125,0.865,High
340,Medium,39.89374999999999,19.556249999999995,63.893750000000004,20.0625,1018.4999999999999,76.0625,4.500000000000001,25.3125,0.865,High
341,Medium,39.89374999999999,19.556249999999995,63.893750000000004,20.0625,1018.4999999999999,76.0625,4.500000000000001,25.3125,0.865,None
342,High,39.918749999999996,22.981250000000003,64.04374999999999,21.124999999999996,1019.0625,82.99999999999999,3.0625,72.8125,0.8449999999999999,Low
343,High,39.918749999999996,22.981250000000003,64.04374999999999,21.124999999999996,1019.0625,82.99999999999999,3.0625,72.8125,0.8449999999999999,Medium
344,High,39.918749999999996,22.981250000000003,64.04374999999999,21.124999999999996,1019.0625,82.99999999999999,3.0625,72.8125,0.8449999999999999,Medium
345,High,39.918749999999996,22.981250000000003,64.04374999999999,21.124999999999996,1019.0625,82.99999999999999,3.0625,72.8125,0.8449999999999999,None
346,Low,39.85625,2.0375000000000005,63.68749999999999,20.3125,1019.4375,68.68750000000001,2.375,54.6875,0.7881249999999999,Low
347,Low,39.85625,2.0375000000000005,63.68749999999999,20.3125,1019.4375,68.68750000000001,2.375,54.6875,0.7881249999999999,Low
348,Low,39.85625,2.0375000000000005,63.68749999999999,20.3125,1019.4375,68.68750000000001,2.375,54.6875,0.7881249999999999,Low
349,Low,39.85625,2.0375000000000005,63.68749999999999,20.3125,1019.4375,68.68750000000001,2.375,54.6875,0.7881249999999999,None
350,Low,39.85625,2.0375000000000005,63.68749999999999,20.3125,1019.4375,68.68750000000001,2.375,54.6875,0.7881249999999999,Low
351,Low,40.06875,5.475,63.312500000000014,19.4375,1017.1875,77.0625,2.9375,10.000000000000002,0.8437499999999998,None
352,Low,40.06875,5.475,63.312500000000014,19.4375,1017.1875,77.0625,2.9375,10.000000000000002,0.8437499999999998,Low
353,Low,40.06875,5.475,63.312500000000014,19.4375,1017.1875,77.0625,2.9375,10.000000000000002,0.8437499999999998,Medium
354,Low,40.06875,5.475,63.312500000000014,19.4375,1017.1875,77.0625,2.9375,10.000000000000002,0.8437499999999998,Low
355,Medium,39.91874999999999,20.568750000000005,63.400000000000006,19.874999999999996,1016.1250000000001,76.84375000000001,2.375,22.96875,0.8618750000000002,Very_High
356,Medium,39.91874999999999,20.568750000000005,63.400000000000006,19.874999999999996,1016.1250000000001,76.84375000000001,2.375,22.96875,0.8618750000000002,Medium
357,Medium,39.91874999999999,20.568750000000005,63.400000000000006,19.874999999999996,1016.1250000000001,76.84375000000001,2.375,22.96875,0.8618750000000002,High
358,Medium,39.91874999999999,20.568750000000005,63.400000000000006,19.874999999999996,1016.1250000000001,76.84375000000001,2.375,22.96875,0.8618750000000002,High
359,Medium,39.91874999999999,20.568750000000005,63.400000000000006,19.874999999999996,1016.1250000000001,76.84375000000001,2.375,22.96875,0.8618750000000002,None
360,Medium,39.40666666666667,14.719999999999999,64.37333333333332,20.2,1016.2,81.73333333333333,3.733333333333334,22.0,0.8266666666666667,Low
361,Medium,39.40666666666667,14.719999999999999,64.37333333333332,20.2,1016.2,81.73333333333333,3.733333333333334,22.0,0.8266666666666667,Very_High
362,Medium,39.40666666666667,14.719999999999999,64.37333333333332,20.2,1016.2,81.73333333333333,3.733333333333334,22.0,0.8266666666666667,Medium
363,Medium,39.40666666666667,14.719999999999999,64.37333333333332,20.2,1016.2,81.73333333333333,3.733333333333334,22.0,0.8266666666666667,High
364,High,40.260000000000005,22.37333333333333,62.919999999999995,19.133333333333333,1015.5333333333334,90.4,2.1333333333333337,64.33333333333334,0.84,Low
365,High,40.260000000000005,22.37333333333333,62.919999999999995,19.133333333333333,1015.5333333333334,90.4,2.1333333333333337,64.33333333333334,0.84,None
366,High,40.260000000000005,22.37333333333333,62.919999999999995,19.133333333333333,1015.5333333333334,90.4,2.1333333333333337,64.33333333333334,0.84,None
367,High,40.260000000000005,22.37333333333333,62.919999999999995,19.133333333333333,1015.5333333333334,90.4,2.1333333333333337,64.33333333333334,0.84,None
368,Medium,40.47777777777777,21.933333333333334,63.26666666666667,19.111111111111114,1015.9999999999999,87.33333333333334,3.1111111111111107,50.55555555555554,0.8333333333333334,High
