"imdbId";"av";"nov"
"tt0097731";3.5;2
"tt0097733";3.180851063829787;47
"tt0097742";3.324999999999999;20
"tt0097757";3.4253731343283573;67
"tt0097758";2.25;2
"tt0097778";2.388888888888889;18
"tt0097790";2.5;2
"tt0097814";4.0588235294117645;17
"tt0097815";3.5749999999999993;20
"tt0097858";3.0;3
"tt0097883";2.0;3
"tt0097889";3.5;2
"tt0097937";3.95;10
"tt0097940";3.4285714285714284;7
"tt0097958";3.566666666666665;30
"tt0097965";3.125;4
"tt0097967";1.75;2
"tt0097981";2.142857142857143;7
"tt0097987";1.0;1
"tt0098019";4.5;1
"tt0098042";2.5;1
"tt0098051";3.0;2
"tt0098061";3.5;1
"tt0098067";3.7000000000000006;15
"tt0098073";4.0;2
"tt0098084";2.85;10
"tt0098097";1.0;1
"tt0098105";1.4999999999999998;4
"tt0098115";3.0;2
"tt0098141";2.333333333333333;3
"tt0098143";2.0;2
"tt0098194";3.0;1
"tt0098206";2.7857142857142856;7
"tt0098213";3.838709677419354;31
"tt0098253";3.5;1
"tt0098258";3.9230769230769247;39
"tt0098261";4.0;1
"tt0098273";3.0;2
"tt0098282";3.1666666666666665;3
"tt0098308";2.8333333333333335;3
"tt0098309";2.3333333333333335;6
"tt0098343";3.0;1
"tt0098382";2.6666666666666674;30
"tt0098384";3.333333333333333;9
"tt0098436";2.75;2
"tt0098439";1.6666666666666665;3
"tt0098471";1.0;1
"tt0098502";2.0;2
"tt0098503";2.0;2
"tt0098513";3.0;1
"tt0098519";1.9166666666666667;6
"tt0098532";5.0;1
"tt0098536";3.0384615384615383;13
"tt0098546";3.4444444444444438;9
"tt0098554";2.884615384615384;13
"tt0098575";4.0;4
"tt0098621";3.6428571428571423;7
"tt0098625";2.75;4
"tt0098627";2.547619047619048;21
"tt0098635";3.8588235294117643;85
"tt0098645";2.8571428571428568;7
"tt0098663";3.25;2
"tt0098692";2.5;1
"tt0098724";3.58695652173913;23
"tt0098725";3.5;1
"tt0098769";4.0;1
"tt0098966";2.5625;8
"tt0098987";3.0;2
"tt0099005";2.8333333333333335;6
"tt0099012";3.0;3
"tt0099014";5.0;1
"tt0099018";2.5;1
"tt0099030";0.75;2
"tt0099040";4.0;1
"tt0099044";3.0;5
"tt0099052";2.8113207547169807;53
"tt0099073";3.0;1
"tt0099077";3.6818181818181803;22
"tt0099088";3.3693181818181825;88
"tt0099128";2.0;1
"tt0099141";2.3125;8
"tt0099160";1.5;1
"tt0099165";2.4;5
"tt0099166";2.0;1
"tt0099180";4.0;1
"tt0099204";1.5;2
"tt0099253";2.375;4
"tt0099266";4.0;1
"tt0099291";1.0;1
"tt0099317";4.249999999999999;12
"tt0099329";3.8;5
"tt0099334";4.124999999999999;12
"tt0099348";3.8353658536585353;164
"tt0099365";3.833333333333333;3
"tt0099371";2.7105263157894735;19
"tt0099399";4.0;1
"tt0099422";2.8846153846153846;26
"tt0099423";3.4044117647058822;68
"tt0099426";4.0;2
"tt0099487";3.6999999999999997;80
"tt0099512";3.5;1
"tt0099528";2.0;4
"tt0099558";3.2142857142857144;7
"tt0099581";4.5;1
"tt0099582";2.9333333333333336;15
"tt0099595";2.5;1
"tt0099612";3.0;1
"tt0099615";3.0;6
"tt0099653";3.4347826086956528;115
"tt0099654";1.4999999999999998;3
"tt0099669";4.0;1
"tt0099674";3.3555555555555556;45
"tt0099685";4.249999999999996;126
"tt0099699";2.833333333333333;9
"tt0099700";3.333333333333333;15
"tt0099703";3.629629629629629;27
"tt0099710";2.0;1
"tt0099726";3.8;5
"tt0099731";3.5;1
"tt0099740";1.5;1
"tt0099750";3.5;2
"tt0099753";3.0;1
"tt0099762";4.0;1
"tt0099763";3.928571428571428;7
"tt0099776";4.333333333333333;3
"tt0099785";2.9956896551724133;116
"tt0099797";3.0;2
"tt0099800";2.0;2
"tt0099810";3.872222222222221;90
"tt0099819";2.6666666666666665;3
"tt0099851";5.0;1
"tt0099864";4.0;1
"tt0099871";3.5576923076923075;26
"tt0099878";2.0;1
"tt0099892";3.428571428571429;7
"tt0099902";3.5;1
"tt0099938";2.882352941176471;17
"tt0099939";3.8999999999999995;5
"tt0099951";3.5;1
"tt0100029";0.5;1
"tt0100046";4.0;1
"tt0100050";1.7857142857142856;7
"tt0100053";2.0;1
"tt0100054";3.428571428571428;7
"tt0100087";3.5;1
"tt0100107";5.0;1
"tt0100112";3.75;2
"tt0100114";1.8749999999999998;4
"tt0100129";2.0;1
"tt0100133";3.0833333333333335;6
"tt0100135";2.75;4
"tt0100140";3.166666666666667;6
"tt0100142";3.625;8
"tt0100143";4.0;1
"tt0100150";4.2250000000000005;20
"tt0100157";3.840909090909091;44
"tt0100168";3.4;5
"tt0100196";3.0;1
"tt0100201";3.0;1
"tt0100211";3.5;1
"tt0100212";3.1818181818181817;11
"tt0100232";1.9999999999999998;3
"tt0100240";2.5;8
"tt0100258";4.0;1
"tt0100260";2.0;1
"tt0100263";4.071428571428569;35
"tt0100280";2.25;2
"tt0100318";3.1923076923076925;13
"tt0100332";4.5;5
"tt0100339";3.0;1
"tt0100403";2.9047619047619047;21
"tt0100404";3.9000000000000004;5
"tt0100405";3.485185185185185;135
"tt0100409";2.0;1
"tt0100419";1.5833333333333333;12
"tt0100436";3.6111111111111107;9
"tt0100438";3.0;1
"tt0100449";3.571428571428571;7
"tt0100475";2.375;4
"tt0100477";3.5;10
"tt0100485";4.0;1
"tt0100486";3.75;6
"tt0100502";2.6400000000000015;25
"tt0100507";1.9411764705882353;17
"tt0100514";2.25;2
"tt0100519";3.96875;16
"tt0100530";2.5;2
"tt0100594";3.5;2
"tt0100611";2.5;2
"tt0100639";5.0;1
"tt0100663";5.0;1
"tt0100666";1.5;1
"tt0100680";2.75;2
"tt0100685";4.0;2
"tt0100740";3.6666666666666665;3
"tt0100758";3.0000000000000004;25
"tt0100802";3.6534090909090904;88
"tt0100814";3.4374999999999996;16
"tt0100828";1.25;2
"tt0100928";3.0;1
"tt0100934";1.75;2
"tt0100935";3.8000000000000003;5
"tt0100944";3.1666666666666665;3
"tt0100994";3.0;11
"tt0100998";4.333333333333333;3
"tt0101020";3.6666666666666665;3
"tt0101026";3.1666666666666665;6
"tt0101095";4.0;1
"tt0101254";4.0;3
"tt0101258";4.5;1
"tt0101272";3.2894736842105265;38
"tt0101316";3.5;3
"tt0101329";2.7;10
"tt0101393";3.304347826086955;23
"tt0101410";4.035714285714286;14
"tt0101414";3.770547945205479;146
"tt0101420";0.5;1
"tt0101452";3.0749999999999993;20
"tt0101453";2.0;1
"tt0101458";2.7;5
"tt0101465";3.333333333333333;3
"tt0101492";1.0;1
"tt0101507";3.7222222222222214;18
"tt0101516";3.0;1
"tt0101523";3.1000000000000005;5
"tt0101540";3.779999999999999;25
"tt0101545";2.5;1
"tt0101587";3.370967741935483;31
"tt0101590";2.0;1
"tt0101605";3.8666666666666667;15
"tt0101635";2.333333333333333;3
"tt0101640";4.333333333333333;9
"tt0101669";3.769230769230769;13
"tt0101698";3.8499999999999996;10
"tt0101700";3.833333333333333;21
"tt0101701";2.833333333333333;3
"tt0101726";4.0;1
"tt0101745";3.0;6
"tt0101746";4.0;1
"tt0101748";4.166666666666666;3
"tt0101757";2.346153846153846;13
"tt0101761";3.4054054054054053;37
"tt0101764";3.25;2
"tt0101765";4.0;3
"tt0101775";2.8333333333333335;6
"tt0101786";2.5;1
"tt0101787";3.75;4
"tt0101811";4.0;6
"tt0101821";2.0833333333333335;6
"tt0101829";4.0;1
"tt0101831";1.0;1
"tt0101846";2.3;5
"tt0101862";3.5000000000000004;13
"tt0101889";3.8055555555555554;36
"tt0101893";1.5;1
"tt0101898";4.5;2
"tt0101902";2.0;1
"tt0101912";2.833333333333333;3
"tt0101917";2.2;5
"tt0101921";3.5;30
"tt0101969";3.1875000000000004;8
"tt0102002";2.0;1
"tt0102004";3.25;2
"tt0102005";3.166666666666667;6
"tt0102011";2.0;1
"tt0102014";3.0;1
"tt0102015";3.8000000000000003;5
"tt0102034";1.857142857142857;7
"tt0102035";3.25;2
"tt0102057";3.358490566037736;53
"tt0102059";3.1333333333333337;15
"tt0102065";0.75;4
"tt0102070";3.0;4
"tt0102083";5.0;1
"tt0102095";2.0;1
"tt0102103";4.25;2
"tt0102138";3.4999999999999996;31
"tt0102164";4.0;1
"tt0102175";3.071428571428571;7
"tt0102202";3.5;2
"tt0102216";1.5;1
"tt0102250";3.479166666666666;24
"tt0102266";3.4999999999999996;8
"tt0102293";4.5;1
"tt0102303";1.5;2
"tt0102316";3.35;10
"tt0102336";2.0;2
"tt0102343";2.5;3
"tt0102368";4.0;1
"tt0102370";3.5000000000000004;6
"tt0102388";4.0;2
"tt0102395";1.5;1
"tt0102426";3.928571428571429;7
"tt0102443";3.75;2
"tt0102456";3.5;3
"tt0102460";2.0;1
"tt0102465";2.1666666666666665;3
"tt0102467";4.0;1
"tt0102469";2.5;2
"tt0102492";3.2;10
"tt0102494";4.1;5
"tt0102500";3.0;1
"tt0102510";3.4230769230769234;26
"tt0102511";3.444444444444444;9
"tt0102517";2.625;4
"tt0102536";4.125;8
"tt0102555";1.6666666666666665;3
"tt0102558";2.375;4
"tt0102573";1.5;1
"tt0102587";2.5;1
"tt0102592";3.7499999999999996;4
"tt0102598";3.166666666666666;3
"tt0102603";1.0;1
"tt0102609";2.5;1
"tt0102685";3.25;16
"tt0102713";3.4000000000000004;5
"tt0102719";1.3124999999999998;8
"tt0102728";3.0;2
"tt0102744";3.25;2
"tt0102757";3.333333333333333;3
"tt0102768";3.6000000000000005;5
"tt0102782";1.6666666666666665;3
"tt0102798";3.0178571428571432;28
"tt0102800";1.0;1
"tt0102802";2.0;1
"tt0102803";3.256410256410257;39
"tt0102818";3.5;1
"tt0102820";4.0;1
"tt0102849";1.5;2
"tt0102898";2.3333333333333335;3
"tt0102900";3.0;1
"tt0102926";4.161290322580643;279
"tt0102940";1.5;1
"tt0102943";3.2499999999999996;4
"tt0102945";2.5;5
"tt0102951";2.833333333333333;3
"tt0102975";3.345238095238096;42
"tt0103003";1.75;2
"tt0103007";2.0;1
"tt0103030";4.5;1
"tt0103035";3.0;1
"tt0103036";4.0;1
"tt0103060";2.6923076923076916;13
"tt0103064";3.9709821428571406;224
"tt0103074";3.463414634146341;41
"tt0103112";2.5;4
"tt0103129";3.6666666666666665;3
"tt0103130";4.333333333333333;3
"tt0103184";2.0;1
"tt0103241";3.2714285714285705;35
"tt0103247";1.75;2
"tt0103285";3.357142857142857;7
"tt0103516";3.0;1
"tt0103594";2.5;1
"tt0103596";2.083333333333333;6
"tt0103617";2.0;3
"tt0103639";3.792349726775955;183
"tt0103644";3.148936170212766;47
"tt0103671";2.5;3
"tt0103678";1.5;3
"tt0103747";2.25;2
"tt0103759";3.4375;8
"tt0103767";4.125;4
"tt0103772";3.1914893617021276;47
"tt0103776";3.0249999999999995;60
"tt0103783";1.0;1
"tt0103786";1.7727272727272727;11
"tt0103791";5.0;2
"tt0103827";2.0;1
"tt0103850";3.352941176470588;17
"tt0103855";2.8593750000000004;32
"tt0103859";2.6562500000000004;16
"tt0103873";4.050000000000001;10
"tt0103874";3.465517241379309;29
"tt0103882";3.25;2
"tt0103888";4.25;2
"tt0103893";2.423076923076923;26
"tt0103905";4.5;6
"tt0103919";2.5;11
"tt0103923";1.25;2
"tt0103924";2.6874999999999996;8
"tt0103939";3.5;2
"tt0103950";2.75;2
"tt0103956";1.8000000000000003;5
"tt0103957";3.5;1
"tt0103959";1.0;1
"tt0103961";1.5;1
"tt0103962";2.0;1
"tt0103978";1.5;1
"tt0103994";3.9393939393939386;33
"tt0104009";2.5;4
"tt0104036";3.4404761904761902;42
"tt0104040";2.791666666666667;12
"tt0104057";4.0;1
"tt0104070";2.866666666666667;15
"tt0104114";3.5;2
"tt0104135";1.0;1
"tt0104139";4.0;1
"tt0104181";2.5;1
"tt0104187";2.400000000000001;15
"tt0104231";3.1363636363636367;11
"tt0104237";4.0;1
"tt0104254";3.142857142857143;7
"tt0104257";3.789473684210525;57
"tt0104265";2.5;1
"tt0104291";2.851851851851852;27
"tt0104299";2.0;4
"tt0104321";2.75;2
"tt0104346";4.333333333333333;9
"tt0104348";3.6666666666666665;15
"tt0104361";4.089285714285713;28
"tt0104389";3.111111111111111;9
"tt0104409";2.5;1
"tt0104412";2.5;5
"tt0104427";3.0;2
"tt0104431";2.5161290322580654;31
"tt0104437";2.0500000000000003;20
"tt0104438";2.9374999999999996;8
"tt0104452";2.25;2
"tt0104454";3.9999999999999996;12
"tt0104466";3.916666666666667;6
"tt0104507";4.166666666666666;3
"tt0104549";2.9000000000000004;5
"tt0104558";3.833333333333333;9
"tt0104573";4.0;1
"tt0104647";2.5;2
"tt0104652";3.8928571428571423;14
"tt0104663";4.0;1
"tt0104670";2.9999999999999996;3
"tt0104684";3.999999999999999;9
"tt0104691";3.8333333333333335;39
"tt0104692";2.770833333333334;24
"tt0104694";3.466666666666666;45
"tt0104695";2.333333333333333;3
"tt0104714";2.9347826086956528;46
"tt0104740";2.5;1
"tt0104743";4.0;1
"tt0104756";3.333333333333333;3
"tt0104779";3.5000000000000004;6
"tt0104797";4.166666666666666;15
"tt0104802";2.0;1
"tt0104804";2.0;1
"tt0104810";4.25;2
"tt0104815";3.5555555555555545;18
"tt0104837";1.0;1
"tt0104839";3.136363636363637;11
"tt0104850";2.0;2
"tt0104868";2.653846153846154;26
"tt0104897";2.25;2
"tt0104905";2.0;1
"tt0104926";2.5;2
"tt0104928";3.0;4
"tt0104940";3.736842105263157;19
"tt0104952";3.2627118644067794;59
"tt0104990";2.7;5
"tt0105017";3.75;2
"tt0105032";4.0;1
"tt0105046";3.6764705882352935;17
"tt0105104";3.4999999999999996;3
"tt0105107";3.6000000000000005;5
"tt0105112";3.5161290322580645;31
"tt0105121";3.75;2
"tt0105128";1.8333333333333333;3
"tt0105130";3.6;5
"tt0105151";3.9473684210526314;38
"tt0105156";2.166666666666667;6
"tt0105159";4.0;1
"tt0105165";2.5;4
"tt0105179";4.0;1
"tt0105187";2.0;1
"tt0105211";2.75;2
"tt0105217";0.5;1
"tt0105219";3.75;2
"tt0105226";3.6363636363636362;11
"tt0105236";4.20229007633588;131
"tt0105251";4.0;1
"tt0105265";3.931818181818181;22
"tt0105275";3.2857142857142856;7
"tt0105316";4.0;1
"tt0105321";2.75;2
"tt0105323";3.5925925925925926;27
"tt0105327";2.75;6
"tt0105378";3.333333333333333;3
"tt0105391";1.5;1
"tt0105399";3.0;3
"tt0105402";1.5;2
"tt0105414";3.3749999999999996;12
"tt0105415";3.1818181818181825;11
"tt0105417";3.0277777777777772;36
"tt0105428";2.0;1
"tt0105435";3.4782608695652164;46
"tt0105438";5.0;1
"tt0105466";2.5;1
"tt0105477";1.7727272727272727;11
"tt0105488";3.659090909090909;22
"tt0105601";2.5;1
"tt0105606";2.75;2
"tt0105622";4.0;1
"tt0105629";2.3749999999999996;20
"tt0105643";3.5;3
"tt0105652";2.0;1
"tt0105665";3.4090909090909087;11
"tt0105682";3.5;1
"tt0105690";2.8541666666666665;24
"tt0105695";4.111111111111109;45
"tt0105698";2.2058823529411766;17
"tt0105699";2.5;1
"tt0105706";3.5;1
"tt0105764";3.0;1
"tt0105789";4.0;2
"tt0105793";3.4754098360655723;61
"tt0105810";4.0;1
"tt0105812";3.045454545454545;22
"tt0105813";3.0;3
"tt0105839";2.5;1
"tt0105946";2.25;2
"tt0106104";3.0;1
"tt0106220";3.1011904761904754;84
"tt0106223";2.5;3
"tt0106226";3.5;15
"tt0106233";2.5;1
"tt0106246";3.1666666666666665;9
"tt0106262";1.25;2
"tt0106266";1.5;2
"tt0106273";3.25;2
"tt0106292";2.531250000000001;16
"tt0106307";4.25;6
"tt0106308";4.039215686274509;51
"tt0106315";3.5;1
"tt0106332";3.833333333333332;9
"tt0106336";4.0;1
"tt0106339";3.5000000000000004;6
"tt0106341";4.833333333333333;3
"tt0106356";2.75;2
"tt0106364";4.115384615384615;13
"tt0106375";1.5000000000000002;5
"tt0106379";3.0;2
"tt0106387";3.4736842105263146;19
"tt0106400";2.675;20
"tt0106402";4.0;1
"tt0106408";3.5;2
"tt0106447";3.0;1
"tt0106452";3.142857142857143;7
"tt0106453";1.0;1
"tt0106455";3.0;2
"tt0106469";4.0;1
"tt0106471";2.5416666666666665;12
"tt0106473";4.0;2
"tt0106475";2.5;1
"tt0106489";3.7222222222222223;18
"tt0106500";2.9;5
"tt0106505";3.75;2
"tt0106519";3.738095238095238;42
"tt0106521";2.0;4
"tt0106535";4.25;2
"tt0106544";5.0;1
"tt0106557";1.75;2
"tt0106582";3.0346534653465347;101
"tt0106591";4.5;1
"tt0106598";2.420634920634919;63
"tt0106611";3.0810810810810807;37
"tt0106613";1.5;1
"tt0106627";2.1666666666666665;6
"tt0106664";2.0;1
"tt0106673";3.546052631578947;76
"tt0106677";3.9285714285714293;42
"tt0106697";3.092592592592592;81
"tt0106701";1.8124999999999998;8
"tt0106761";1.0;1
"tt0106770";2.8125000000000004;8
"tt0106827";1.0;1
"tt0106833";4.0;1
"tt0106834";2.3333333333333335;6
"tt0106856";3.5294117647058814;17
"tt0106873";2.999999999999999;12
"tt0106877";2.5;1
"tt0106880";1.0;1
"tt0106881";3.625;8
"tt0106912";2.0;2
"tt0106918";3.53465346534653;101
"tt0106926";4.0;1
"tt0106936";3.5;2
"tt0106941";2.8000000000000003;5
"tt0106950";2.5;1
"tt0106965";2.391891891891891;37
"tt0106966";4.0;2
"tt0106977";3.9921052631578924;190
"tt0107002";4.0;1
"tt0107004";2.8000000000000003;5
"tt0107007";3.6666666666666665;9
"tt0107034";1.5;1
"tt0107048";3.9440559440559433;143
"tt0107050";3.293103448275862;29
"tt0107076";2.9;10
"tt0107079";2.25;2
"tt0107091";3.0;8
"tt0107120";2.760869565217391;23
"tt0107131";2.9499999999999997;20
"tt0107144";2.8666666666666654;60
"tt0107148";2.0;1
"tt0107151";3.3999999999999995;5
"tt0107156";4.5;1
"tt0107206";3.6928571428571426;70
"tt0107207";4.299999999999999;25
"tt0107209";4.0;1
"tt0107211";3.0;8
"tt0107212";2.9999999999999996;3
"tt0107225";3.5;1
"tt0107247";1.5;1
"tt0107282";3.4999999999999996;10
"tt0107286";2.25;4
"tt0107290";3.750000000000001;238
"tt0107302";3.1578947368421044;19
"tt0107315";2.0;3
"tt0107362";2.9339622641509426;53
"tt0107387";2.3000000000000003;5
"tt0107413";3.0;3
"tt0107426";3.2499999999999996;4
"tt0107438";1.5833333333333337;6
"tt0107447";1.0;1
"tt0107468";3.0;1
"tt0107472";4.0;2
"tt0107473";3.333333333333333;3
"tt0107478";2.863636363636364;11
"tt0107497";3.0000000000000004;12
"tt0107501";3.294117647058823;17
"tt0107504";1.5;2
"tt0107507";3.75;14
"tt0107529";3.0;1
"tt0107554";3.6666666666666665;12
"tt0107563";2.5;1
"tt0107566";3.0;2
"tt0107612";1.5;1
"tt0107613";2.5;2
"tt0107614";3.3888888888888897;144
"tt0107616";3.813953488372093;43
"tt0107617";4.0;1
"tt0107626";1.5;2
"tt0107630";3.5;3
"tt0107653";3.666666666666667;6
"tt0107659";2.1875;8
"tt0107665";2.0;4
"tt0107688";3.5537634408602146;93
"tt0107692";3.76923076923077;13
"tt0107750";3.0;2
"tt0107756";4.5;2
"tt0107798";2.9230769230769234;13
"tt0107808";3.3846153846153837;13
"tt0107818";3.6136363636363615;66
"tt0107822";3.540983606557375;61
"tt0107840";3.0;1
"tt0107843";4.25;2
"tt0107889";3.0;2
"tt0107899";2.0;1
"tt0107920";4.0;1
"tt0107927";4.0;1
"tt0107930";2.5;1
"tt0107943";3.6041666666666665;24
"tt0107952";2.416666666666667;6
"tt0107969";3.2777777777777777;9
"tt0107977";3.130434782608695;69
"tt0107978";2.404761904761905;21
"tt0107983";3.1666666666666665;3
"tt0107985";2.5;4
"tt0108000";3.4999999999999996;4
"tt0108002";3.485294117647058;34
"tt0108037";3.437499999999999;24
"tt0108052";4.224999999999999;220
"tt0108059";3.0;1
"tt0108065";3.875;40
"tt0108071";3.25;24
"tt0108101";3.6071428571428568;14
"tt0108122";3.2666666666666666;15
"tt0108147";1.8928571428571428;14
"tt0108148";3.5;5
"tt0108149";3.583333333333333;12
"tt0108160";3.471698113207545;106
"tt0108162";2.666666666666667;18
"tt0108170";3.0;1
"tt0108171";3.0;2
"tt0108174";3.3170731707317076;41
"tt0108181";3.833333333333333;9
"tt0108185";2.95;10
"tt0108186";2.785714285714286;14
"tt0108188";5.0;1
"tt0108211";4.25;2
"tt0108238";2.4375;8
"tt0108255";1.9999999999999991;21
"tt0108260";3.0;1
"tt0108265";3.6999999999999997;5
"tt0108308";2.0714285714285716;14
"tt0108317";4.5;1
"tt0108323";4.0;2
"tt0108327";3.5;2
"tt0108328";4.5;2
"tt0108330";3.333333333333333;3
"tt0108333";3.262295081967212;61
"tt0108358";3.815384615384614;65
"tt0108394";3.8958333333333335;24
"tt0108399";3.7999999999999985;65
"tt0108442";2.0;2
"tt0108451";3.375;4
"tt0108473";2.375;4
"tt0108500";4.125;4
"tt0108515";3.3333333333333335;6
"tt0108525";3.296296296296296;27
"tt0108526";3.0;1
"tt0108539";1.625;4
"tt0108550";3.766233766233767;77
"tt0108551";3.3823529411764706;17
"tt0108592";3.0;2
"tt0108598";4.035714285714287;56
"tt0108656";3.25;2
"tt0108941";5.0;1
"tt0109000";4.5;1
"tt0109001";4.0;1
"tt0109015";1.25;2
"tt0109021";3.0;2
"tt0109028";3.0;1
"tt0109035";2.0;1
"tt0109040";3.040372670807454;161
"tt0109045";3.5972222222222223;36
"tt0109049";4.0;1
"tt0109067";2.333333333333334;6
"tt0109068";2.7884615384615388;26
"tt0109093";2.0;1
"tt0109120";2.125;4
"tt0109127";2.3333333333333335;27
"tt0109129";2.0;1
"tt0109162";3.75;2
"tt0109190";1.25;2
"tt0109198";2.5;8
"tt0109219";3.6923076923076925;13
"tt0109254";2.720338983050847;59
"tt0109279";3.208333333333333;12
"tt0109287";2.2500000000000004;6
"tt0109288";1.5;1
"tt0109297";3.2;5
"tt0109303";2.8500000000000005;10
"tt0109305";1.8333333333333333;3
"tt0109306";3.75;2
"tt0109340";3.5;2
"tt0109348";3.5833333333333326;30
"tt0109361";2.0;6
"tt0109369";2.5;4
"tt0109370";2.8636363636363633;11
"tt0109382";4.0;1
"tt0109402";2.0;1
"tt0109403";1.5;2
"tt0109415";1.0;1
"tt0109424";4.375;4
"tt0109439";2.645454545454545;55
"tt0109440";4.0;1
"tt0109443";2.75;8
"tt0109444";3.6045454545454523;110
"tt0109445";3.8557692307692317;104
"tt0109446";3.3859649122807003;57
"tt0109450";3.3333333333333335;6
"tt0109454";4.5;2
"tt0109456";2.5714285714285716;7
"tt0109480";2.1666666666666665;9
"tt0109484";3.1764705882352935;17
"tt0109493";2.714285714285714;7
"tt0109504";2.5;2
"tt0109506";3.609375000000001;64
"tt0109508";4.205882352941177;17
"tt0109520";2.5833333333333335;6
"tt0109552";2.5;1
"tt0109578";1.0;1
"tt0109579";3.428571428571429;7
"tt0109592";3.928571428571428;7
"tt0109593";1.0;1
"tt0109635";3.538461538461537;52
"tt0109642";3.395833333333332;24
"tt0109655";4.0;2
"tt0109676";2.863636363636364;22
"tt0109686";3.0601503759398483;133
"tt0109688";4.0;1
"tt0109707";3.6785714285714275;70
"tt0109758";2.5882352941176476;17
"tt0109759";3.5;12
"tt0109771";3.6000000000000005;5
"tt0109781";5.0;2
"tt0109785";3.0;1
"tt0109813";2.3571428571428577;42
"tt0109830";4.16413373860182;329
"tt0109831";3.5194174757281536;103
"tt0109836";2.946428571428571;28
"tt0109838";3.5;1
"tt0109842";3.75;4
"tt0109855";4.0;1
"tt0109890";2.25;6
"tt0109891";2.6666666666666665;3
"tt0109913";2.75;4
"tt0109934";4.0;1
"tt0109936";2.5;1
"tt0109951";2.75;2
"tt0109965";2.0;1
"tt0110005";3.9285714285714284;21
"tt0110006";2.5;6
"tt0110008";4.25;2
"tt0110027";2.416666666666667;12
"tt0110057";4.293103448275862;29
"tt0110064";1.0;1
"tt0110066";3.1764705882352944;17
"tt0110074";3.5500000000000003;40
"tt0110081";3.9999999999999996;3
"tt0110091";3.0;1
"tt0110093";2.6875;8
"tt0110097";2.5833333333333335;6
"tt0110099";3.4534883720930227;43
"tt0110116";3.7222222222222214;18
"tt0110123";1.857142857142857;7
"tt0110137";1.0;1
"tt0110148";3.4587155963302756;109
"tt0110157";3.5;2
"tt0110167";3.0588235294117645;17
"tt0110169";0.8333333333333333;3
"tt0110186";4.5;1
"tt0110189";2.0714285714285716;7
"tt0110197";2.5;1
"tt0110200";3.375;4
"tt0110213";3.529411764705882;34
"tt0110216";2.8285714285714283;35
"tt0110217";3.0;1
"tt0110246";4.0;1
"tt0110251";4.0;1
"tt0110265";3.624999999999999;8
"tt0110296";4.0;1
"tt0110299";5.0;2
"tt0110305";3.0;2
"tt0110308";3.25;2
"tt0110322";3.3970588235294104;68
"tt0110329";2.5;1
"tt0110353";2.5;4
"tt0110357";3.94186046511628;172
"tt0110363";2.666666666666667;6
"tt0110364";2.5;4
"tt0110366";2.6562500000000004;16
"tt0110367";3.880952380952381;42
"tt0110391";3.4000000000000004;5
"tt0110395";4.0;1
"tt0110399";2.375;4
"tt0110413";4.018796992481203;133
"tt0110419";3.5;1
"tt0110420";3.5;1
"tt0110428";3.758064516129031;31
"tt0110442";2.6666666666666665;3
"tt0110443";2.941176470588235;17
"tt0110455";4.0;1
"tt0110475";3.1847133757961785;157
"tt0110478";3.4999999999999987;74
"tt0110480";3.5;2
"tt0110516";3.249999999999999;22
"tt0110521";1.0;1
"tt0110527";3.223684210526315;38
"tt0110538";2.0;6
"tt0110557";1.0;1
"tt0110570";3.375;4
"tt0110588";4.0;2
"tt0110598";3.272727272727273;33
"tt0110604";3.5;2
"tt0110612";2.25;2
"tt0110613";2.5;1
"tt0110620";3.5;2
"tt0110622";3.060344827586206;58
"tt0110632";3.2336956521739126;92
"tt0110638";3.337499999999999;40
"tt0110647";2.0;7
"tt0110657";2.366666666666667;15
"tt0110671";3.0;1
"tt0110678";3.0;2
"tt0110684";3.785714285714286;14
"tt0110687";2.214285714285714;7
"tt0110693";3.5;1
"tt0110729";4.035714285714286;14
"tt0110737";3.5625;8
"tt0110759";2.5;5
"tt0110763";2.9375;8
"tt0110771";3.309523809523808;21
"tt0110823";2.0;1
"tt0110857";0.8;5
"tt0110877";4.027027027027026;37
"tt0110882";4.0;2
"tt0110889";4.0;4
"tt0110892";2.8000000000000003;5
"tt0110907";2.8333333333333326;9
"tt0110912";4.197068403908795;307
"tt0110916";2.0;1
"tt0110917";4.0;1
"tt0110932";3.518518518518518;81
"tt0110939";3.375;4
"tt0110950";2.761904761904762;21
"tt0110955";3.416666666666666;18
"tt0110963";3.2;5
"tt0110965";3.0;1
"tt0110971";3.0555555555555554;18
"tt0110978";3.0;1
"tt0110982";4.0;1
"tt0110989";2.2000000000000006;25
"tt0110997";3.2500000000000004;40
"tt0111001";2.375;4
"tt0111003";3.0;4
"tt0111019";2.5;2
"tt0111048";3.0;1
"tt0111070";3.2037037037037037;81
"tt0111094";2.333333333333333;3
"tt0111112";3.7500000000000004;16
"tt0111127";3.0;16
"tt0111143";2.8888888888888893;18
"tt0111149";3.599999999999999;20
"tt0111161";4.429022082018928;317
"tt0111190";3.0;1
"tt0111194";3.333333333333333;3
"tt0111201";3.1666666666666665;12
"tt0111237";3.5;2
"tt0111252";3.25;4
"tt0111255";3.078947368421052;38
"tt0111256";2.785714285714286;7
"tt0111257";3.5292397660818677;171
"tt0111280";3.3935185185185177;108
"tt0111282";3.374999999999999;140
"tt0111301";2.4999999999999996;10
"tt0111309";4.0;1
"tt0111323";3.25;2
